id,customer_id,product_id,rating,title,content,status,thank_count,comment_count,images,seller_id,seller_name,delivery_rating
20078245,23384658,274287334,5,Cực kì hài lòng,"thông tin ghi bìa mềm nhưng nhận về là bìa cứng nhaa, rất mê 😭🤌💕",approved,1,1,[],1,Tiki Trading,"[{'question': 'Thời gian giao hàng?', 'option': 'Giao đúng hẹn'}, {'question': 'Thái độ của shipper?', 'option': 'Lịch sự'}, {'question': 'Giờ giao hàng?', 'option': 'Có hẹn giờ trước'}, {'question': 'Cách đóng gói sản phẩm?', 'option': 'Cẩn thận'}]"
20191109,8373342,274287334,5,Cực kì hài lòng,,approved,0,0,[],1,Tiki Trading,[]
20141527,28707471,274287334,5,Cực kì hài lòng,,approved,0,0,[],1,Tiki Trading,"[{'question': 'Thời gian giao hàng?', 'option': 'Giao đúng hẹn'}, {'question': 'Thái độ của shipper?', 'option': 'Lịch sự'}, {'question': 'Giờ giao hàng?', 'option': 'Không hẹn trước'}, {'question': 'Cách đóng gói sản phẩm?', 'option': 'Cẩn thận'}]"
20003015,16833518,274287323,5,Cực kì hài lòng,,approved,0,1,[],1,Tiki Trading,"[{'question': 'Thời gian giao hàng?', 'option': 'Giao đúng hẹn'}, {'question': 'Thái độ của shipper?', 'option': 'Lịch sự'}, {'question': 'Giờ giao hàng?', 'option': 'Có hẹn giờ trước'}, {'question': 'Cách đóng gói sản phẩm?', 'option': 'Cẩn thận'}]"
20137975,29453969,263388466,5,Cực kì hài lòng,Shop đóng gói cẩn thận. Sách in đẹp. Nội dung thì mình chưa đọc hết nên chưa đánh giá đc. Hi,approved,0,0,"[{'id': 4408209, 'full_path': 'https://salt.tikicdn.com/ts/review/27/36/b3/833d60a18fec858c9b02eb91ceeb570b.jpg', 'status': 'approved'}, {'id': 4408210, 'full_path': 'https://salt.tikicdn.com/ts/review/cc/d7/58/65613c49ebbc08e477a50b0822fafb53.jpg', 'status': 'approved'}]",53660,Nhà sách Fahasa,"[{'question': 'Thời gian giao hàng?', 'option': 'Giao đúng hẹn'}, {'question': 'Thái độ của shipper?', 'option': 'Lịch sự'}, {'question': 'Giờ giao hàng?', 'option': 'Có hẹn giờ trước'}, {'question': 'Cách đóng gói sản phẩm?', 'option': 'Cẩn thận'}]"
20043479,22003214,262852632,5,Cực kì hài lòng,,approved,0,0,[],229023,Nhà Sách Phương Nam,[]
19889523,6900146,262852632,5,Cực kì hài lòng,,approved,0,0,[],229023,Nhà Sách Phương Nam,[]
17901788,13876244,185612932,5,Cực kì hài lòng,,approved,0,0,[],12696,Blue Horizon Books,[]
17063950,14428357,185612932,5,Cực kì hài lòng,,approved,0,0,[],12696,Blue Horizon Books,[]
20195330,30560086,58710084,5,Cực kì hài lòng,,approved,0,0,[],53660,Nhà sách Fahasa,"[{'question': 'Thời gian giao hàng?', 'option': 'Giao đúng hẹn'}, {'question': 'Thái độ của shipper?', 'option': 'Lịch sự'}, {'question': 'Giờ giao hàng?', 'option': 'Có hẹn giờ trước'}, {'question': 'Cách đóng gói sản phẩm?', 'option': 'Cẩn thận'}]"
18659731,13876244,58710084,5,Cực kì hài lòng,,approved,0,0,[],53660,Nhà sách Fahasa,[]
12946308,5271780,58710084,5,Cực kì hài lòng,"Sách hay, giấy tốt.",approved,0,0,[],53660,Nhà sách Fahasa,[]
8079605,15947722,58710084,5,Cực kì hài lòng,,approved,0,0,[],53660,Nhà sách Fahasa,[]
3453813,17078008,49994460,5,Cực kì hài lòng,"Sách dc bọc nilong cẩn thận, mới toanh. Tuy nhiên trên phần giới thiệu ghi paperback nhưng lúc giao lại là bìa cứng (bộ sưu tập của mình bìa mềm)",approved,0,1,[],6337,Foreignbooks,[]
12268856,1794586,436507,5,Cực kì hài lòng,"Sách rất đẹp, màu in sắc nét. Nội dung mỗi trang là câu ngắn và hình ảnh, phù hợp với bé tập đọc. Con mình rất thích. Cảm ơn shop",approved,0,0,"[{'id': 2511772, 'full_path': 'https://salt.tikicdn.com/ts/review/c1/6a/6c/fe2902a3a888c27af8bfdf7b4c12c114.jpg', 'status': 'approved'}, {'id': 2511773, 'full_path': 'https://salt.tikicdn.com/ts/review/cf/06/ee/e46deab6aa30c1bcf80a0616b689699b.jpg', 'status': 'approved'}]",6337,Foreignbooks,[]
7928101,1941092,436507,5,Hài lòng,"Bộ truyện nhỏ xinh, kèm sticker và guidelines cho phụ huynh. Mỗi tập truyện là 1 cấu trúc câu cơ bản nhất kiểu ""I am Sofia"",... Phù hợp cho bé đã có vốn từ vựng nhất định và bắt đầu làm quen vs Eng reading.",approved,1,0,[],6337,Foreignbooks,[]
3386691,329265,436507,5,Cực kì hài lòng,"sách đẹp, in sắc nét, rất thích",approved,1,0,[],6337,Foreignbooks,[]
5588125,10114660,331481,5,Cực kì hài lòng,"giao hàng siêu nhanh, nhận đc sách mình siêu ưng luôn tuy có bị nếp gấp ở bìa cuối chắc do vận chuyển nhưng không sao. Sách mùi thơm, chữ in rõ ràng. Cảm ơn nhà sách và Tiki❤",approved,0,0,"[{'id': 1301592, 'full_path': 'https://salt.tikicdn.com/ts/review/66/7c/c8/36aa43056cb6c23a18823e8874283111.jpg', 'status': 'approved'}, {'id': 1301593, 'full_path': 'https://salt.tikicdn.com/ts/review/25/e7/f9/5d58effaaafef132ae731abd00aa5f71.jpg', 'status': 'approved'}, {'id': 1301594, 'full_path': 'https://salt.tikicdn.com/ts/review/2c/e9/93/f3cf51321a56e00b869708ca86253687.jpg', 'status': 'approved'}, {'id': 1301595, 'full_path': 'https://salt.tikicdn.com/ts/review/d3/79/13/71d752d708dc57b7be43ca4c86c48618.jpg', 'status': 'approved'}]",1,Tiki Trading,[]
18467187,12742631,331481,5,Cực kì hài lòng,"Thật tuyệt vời, giao hàng nhanh.",approved,0,0,[],53660,Nhà sách Fahasa,[]
12580690,10596112,331481,5,Cực kì hài lòng,👍🏻,approved,0,0,[],96,Tân Việt,[]
12254601,6088800,331481,5,Cực kì hài lòng,,approved,0,0,[],96,Tân Việt,[]
10737513,12257602,331481,5,Cực kì hài lòng,,approved,0,0,[],1231,Thế giới Sách Ngoại văn,[]
9546690,13201393,331481,5,Cực kì hài lòng,,approved,0,0,[],53660,Nhà sách Fahasa,[]
9188044,11699724,331481,5,Cực kì hài lòng,,approved,0,0,[],1,Tiki Trading,[]
8651996,279221,331481,5,Cực kì hài lòng,,approved,0,0,[],53660,Nhà sách Fahasa,[]
7799811,10448760,331481,5,Cực kì hài lòng,,approved,0,0,[],53660,Nhà sách Fahasa,[]
6593419,6981049,331481,5,Cực kì hài lòng,,approved,0,0,[],53660,Nhà sách Fahasa,[]
5482231,19067289,331481,5,Cực kì hài lòng,,approved,0,0,[],1,Tiki Trading,[]
12053482,17786742,118522601,5,Cực kì hài lòng,"Đẹp, sách in rõ, hàng còn nguyên không bị gì
Đóng gói tạm",approved,0,0,"[{'id': 2466285, 'full_path': 'https://salt.tikicdn.com/ts/review/d8/e1/91/27ce076d611133dc250ed5aa9232b51c.jpg', 'status': 'approved'}, {'id': 2466286, 'full_path': 'https://salt.tikicdn.com/ts/review/39/c4/2e/1a655ef9dc81bacecf0e5dd325f6c575.jpg', 'status': 'approved'}, {'id': 2466287, 'full_path': 'https://salt.tikicdn.com/ts/review/91/f4/bb/dc1fd30c57822367bcfb972bdf4fe02d.jpg', 'status': 'approved'}, {'id': 2466288, 'full_path': 'https://salt.tikicdn.com/ts/review/79/d3/36/078cb6f643bb029b56558a3724028ed1.jpg', 'status': 'approved'}]",53660,Nhà sách Fahasa,[]
16694665,10086777,118522601,5,Cực kì hài lòng,"đóng gói ổn, mình mua sưu tầm là chính thôi",approved,0,0,"[{'id': 3584159, 'full_path': 'https://salt.tikicdn.com/ts/review/d7/76/ce/8e7315ed4ba44ded50611113eb4f196a.jpg', 'status': 'approved'}]",53660,Nhà sách Fahasa,[]
18006911,25662334,118522601,5,Cực kì hài lòng,,approved,0,0,[],53660,Nhà sách Fahasa,[]
18695535,15788146,88043492,3,Bình thường,"Chữ được in khá nhỏ, ít hình minh họa hơn mình nghĩ.",approved,0,0,"[{'id': 4092860, 'full_path': 'https://salt.tikicdn.com/ts/review/11/bd/77/003160482a0282c10a7ace4c478d2b02.jpg', 'status': 'approved'}]",53660,Nhà sách Fahasa,[]
8283293,7127503,70656388,5,Cực kì hài lòng,"Sách rất hay, giao hàng cẩn thận. Cảm ơn tiki",approved,0,0,[],12696,Blue Horizon Books,[]
13061697,1819809,21113555,5,Cực kì hài lòng,,approved,0,0,[],1,Tiki Trading,[]
19447733,27523700,12302729,1,Rất không hài lòng,"Để bìa trên web là bìa sách tiếng Anh, khi giao sách là bản dịch tiếng Việt. Bày đặt kêu đi so sánh giá 184k bản sách tiếng anh. Lần đầu mua thông qua tiki. Tởn luôn. Thấy rẻ là nghi rồi",approved,0,0,"[{'id': 4268257, 'full_path': 'https://salt.tikicdn.com/ts/review/96/db/46/443dc551c0ea44ff3ffe4054453dcfe4.jpg', 'status': 'approved'}, {'id': 4268258, 'full_path': 'https://salt.tikicdn.com/ts/review/f2/34/1c/919519c69779765ebf57d3f6276d473f.jpg', 'status': 'approved'}]",16979,GOLD BOOKS,"[{'question': 'Thời gian giao hàng?', 'option': 'Giao đúng hẹn'}, {'question': 'Thái độ của shipper?', 'option': 'Lịch sự'}, {'question': 'Giờ giao hàng?', 'option': 'Không hẹn trước'}, {'question': 'Cách đóng gói sản phẩm?', 'option': 'Cẩn thận'}]"
7929405,553517,12302729,5,Cực kì hài lòng,"Tiki giao hàng nhanh, nhân viên giao hàng dễ thương. Sách thì mình mới đọc 2 chương thôi nhưng nội dung rất hay, đọc cũng rất dễ hiểu, rất giúp ích cho những bạn học tiếng anh như mình.",approved,0,0,"[{'id': 1623074, 'full_path': 'https://salt.tikicdn.com/ts/review/1d/5a/4b/755a173000f5dac5802c4d5f00584ecf.jpg', 'status': 'approved'}, {'id': 1623075, 'full_path': 'https://salt.tikicdn.com/ts/review/99/48/f1/266d7a2610699ec4cab52a29bd4ee851.jpg', 'status': 'approved'}]",53660,Nhà sách Fahasa,[]
13992683,6305544,12302729,5,Cực kì hài lòng,Thích Coraline từ khi mình xem bản hoạt hình của truyện nên mình đã tìm mua bản gốc để cảm nhận. Mình cũng mua thêm bản Việt để học Tiếng anh nữa.,approved,0,0,"[{'id': 2925087, 'full_path': 'https://salt.tikicdn.com/ts/review/ae/9d/ff/3150f2fc6a153b881db55667edd432b0.jpg', 'status': 'approved'}]",53660,Nhà sách Fahasa,[]
3421579,1209876,12302729,3,Thái độ nhân viên giao hàng tệ,"Đáng lẽ sẽ cho 5 sao vì nhận được sách còn nguyên vẹn, nhưng đây là lần đầu tiên mình thấy thật vọng với thái độ của nhân viên giao hàng, do mình bận chăm con nên lỡ bỏ nhỡ 1 cuộc gọi mà bị nhân viên hỏi 1 câu cộc lốc "" sao gọi không bắt máy "" còn k thèm nhìn mình thái độ rất thô lỗ. Mong tiki sẽ sớm khắc phục điều này",approved,5,0,"[{'id': 955708, 'full_path': 'https://salt.tikicdn.com/ts/review/68/37/c4/47160d02ac7e06f8218c0a65fb88b263.jpg', 'status': 'approved'}]",6337,Foreignbooks,[]
2990219,145221,12302729,2,Giấy mỏng xấu,"Mình mua 2/2020, nhận hàng thật bất ngờ. Sách nhỏ gọn, chữ nhỏ, in cả lên bìa, giấy mỏng, xám xám, nhìn xấu. Không bít có phải do sách nước ngoài sử dụng giấy như vậy không chứ cầm lên thấy tụt mood quá. Chỉ nhận xét hình thức thôi ạ.",approved,2,2,"[{'id': 811892, 'full_path': 'https://salt.tikicdn.com/ts/review/16/98/41/233601ff0539abff0d0ce9b087957306.jpg', 'status': 'approved'}, {'id': 811893, 'full_path': 'https://salt.tikicdn.com/ts/review/37/f9/cb/589e7c80e65a545414402b57b39472d1.jpg', 'status': 'approved'}]",6337,Foreignbooks,[]
11015862,11195752,12302729,5,Cực kì hài lòng,Sản phẩm nhỏ gọn nhẹ. Khi nhận hàng hộp có hơi méo nhưng sách vẫn nguyên vẹn và đẹp. Rất hài lòng với sản phẩm!,approved,0,0,"[{'id': 2262001, 'full_path': 'https://salt.tikicdn.com/ts/review/82/7e/3a/4889d06b45f10e7870d63a0769adc6a2.jpg', 'status': 'approved'}, {'id': 2262002, 'full_path': 'https://salt.tikicdn.com/ts/review/cc/ab/d2/e0c64a75e0afc7568a56a9cdd895b2dd.jpg', 'status': 'approved'}]",6337,Foreignbooks,[]
7629123,17737570,12302729,5,Cực kì hài lòng,Xét về nội dung thì mình thấy hay. Sách bằng TA nhưng dễ đọc hiểu. Về chất lượng giấy thì mình ko thích lắm vì giấy mỏng manh quá. Cảm ơn các bạn nhiều,approved,0,0,"[{'id': 1576371, 'full_path': 'https://salt.tikicdn.com/ts/review/8c/63/b6/a8bf7e4ace2a7e261f0cc39b3534550a.jpg', 'status': 'approved'}]",53660,Nhà sách Fahasa,[]
3083548,10848073,12302729,5,Good Book - Coraline!,"Chất giấy chống lóa, mới tinh thơm mùi mực in.  Nội dung siêu hay khỏi bàn, rất giàu tính nhân văn. Rất đáng mua. Lưu ý các Bạn, sách nước ngoài đều in trên giấy chống lóa để không hại mắt, ko như giấy trắng tinh nhìn thì đẹp nhưng hại mắt lắm ạ.",approved,1,0,[],53660,Nhà sách Fahasa,[]
14907712,26096356,12302729,5,Cực kì hài lòng,Rất tốt,approved,0,0,"[{'id': 3128208, 'full_path': 'https://salt.tikicdn.com/ts/review/73/3d/99/d53a12091e59dced5e412eb2247a7b6f.jpg', 'status': 'approved'}, {'id': 3128209, 'full_path': 'https://salt.tikicdn.com/ts/review/73/3d/99/00b6180c4de521e9cb03a0b2e4999153.jpg', 'status': 'approved'}]",61325,Hitech Mart,[]
10693882,22116126,12302729,5,Cực kì hài lòng,"Well wrapped, good quality, fast delivery",approved,0,0,"[{'id': 2195232, 'full_path': 'https://salt.tikicdn.com/ts/review/7d/fd/fb/97f50a25284aca25a0ed9981a8070bd4.jpg', 'status': 'approved'}, {'id': 2195233, 'full_path': 'https://salt.tikicdn.com/ts/review/2e/f3/d2/fccfb179d8fe8e547269d8f14fa32736.jpg', 'status': 'approved'}]",6337,Foreignbooks,[]
17747980,17506688,12302729,5,Cực kì hài lòng,,approved,0,0,[],53660,Nhà sách Fahasa,[]
17636746,7685207,12302729,5,Cực kì hài lòng,,approved,0,0,[],53660,Nhà sách Fahasa,[]
16623123,8606607,12302729,5,Cực kì hài lòng,Excellent.,approved,0,0,[],53660,Nhà sách Fahasa,[]
16386277,349825,12302729,5,Cực kì hài lòng,,approved,0,0,[],53660,Nhà sách Fahasa,[]
15937308,569566,12302729,5,Cực kì hài lòng,,approved,0,0,[],53660,Nhà sách Fahasa,[]
15813233,9001116,12302729,5,Cực kì hài lòng,,approved,0,0,[],53660,Nhà sách Fahasa,[]
15307588,7712570,12302729,5,Cực kì hài lòng,,approved,0,0,[],61325,Hitech Mart,[]
11483606,5311617,12302729,5,Cực kì hài lòng,Sách OK,approved,0,0,"[{'id': 2363037, 'full_path': 'https://salt.tikicdn.com/ts/review/89/d0/37/29eb11d24395a73310ca4a79547ea1a3.jpg', 'status': 'approved'}]",6337,Foreignbooks,[]
13143494,21675183,12302729,5,Cực kì hài lòng,,approved,0,0,[],53660,Nhà sách Fahasa,[]
12838553,24291240,12302729,5,Cực kì hài lòng,,approved,0,0,[],53660,Nhà sách Fahasa,[]
12100067,8886926,12302729,5,Cực kì hài lòng,,approved,0,0,[],6337,Foreignbooks,[]
11467786,13417909,12302729,5,Cực kì hài lòng,,approved,0,0,[],6337,Foreignbooks,[]
10275643,10434404,12302729,5,Cực kì hài lòng,,approved,0,0,[],6337,Foreignbooks,[]
10239285,386283,12302729,5,Cực kì hài lòng,,approved,0,0,[],53660,Nhà sách Fahasa,[]
9944819,6177426,12302729,5,Cực kì hài lòng,,approved,0,0,[],6337,Foreignbooks,[]
8309828,7887106,12302729,5,Cực kì hài lòng,,approved,0,0,[],6337,Foreignbooks,[]
7485396,6790532,12302729,5,Cực kì hài lòng,,approved,0,0,[],53660,Nhà sách Fahasa,[]
4267274,963748,12302729,5,Cực kì hài lòng,,approved,0,0,[],6337,Foreignbooks,[]
4191778,13545874,12302729,5,Cực kì hài lòng,,approved,0,0,[],6337,Foreignbooks,[]
4055116,7563142,12302729,5,Cực kì hài lòng,,approved,0,0,[],6337,Foreignbooks,[]
13959986,21978261,2447819,5,Cực kì hài lòng,"sách hay cực, highly recommend",approved,0,0,"[{'id': 3690940, 'full_path': 'https://salt.tikicdn.com/ts/review/f7/68/e6/7b5bffe597446aa90d5ee38c94b9ad2c.jpg', 'status': 'approved'}]",1,Tiki Trading,[]
8111289,1996249,2447819,5,Cực kì hài lòng,,approved,0,0,[],1,Tiki Trading,[]
7344845,14197175,2447819,5,Cực kì hài lòng,,approved,0,0,[],1,Tiki Trading,[]
8263378,18180426,2209229,5,mình rất hài lòng,"Bìa sách đẹp lắm luôn,  từ lúc nhận sách đến giờ mình bị mê mẩn bởi bìa Sách.  sách này lượng chữ vừa phải,  chữ to,  bên trong viền sách trang trí rất đẹp.  phù hợp cho các bé đọc sách tiếng anh.  mình mua về nhưng chưa có thời gian đọc,  tác phẩm này khá nổi tiếng nên mình nghĩ sẽ rất hay.  bạn giao hàng nhiệt tình,  cẩn thận.  cảm ơn tiki.  mình tặng tiki 5 sao nhé.",approved,0,0,"[{'id': 1674520, 'full_path': 'https://salt.tikicdn.com/ts/review/4e/76/43/29735b1e857e0bc80992eb73435a4588.jpg', 'status': 'approved'}]",1,Tiki Trading,[]
9898249,7046595,2209229,5,Cực kì hài lòng,"Sách gọn, phù hợp cjo các bạn cấp 2 học tiếng Anh.",approved,0,0,"[{'id': 2016649, 'full_path': 'https://salt.tikicdn.com/ts/review/a2/2c/0b/971a32e1bc2aa0152557bb6b16cd8a94.jpg', 'status': 'approved'}, {'id': 2016650, 'full_path': 'https://salt.tikicdn.com/ts/review/9e/42/ce/e517431b74879a1c9eb1b9d8bca2cd76.jpg', 'status': 'approved'}]",1,Tiki Trading,[]
17541744,6772102,2209229,5,Cực kì hài lòng,,approved,0,0,[],53660,Nhà sách Fahasa,[]
17481893,14974880,2209229,5,Cực kì hài lòng,,approved,0,0,[],53660,Nhà sách Fahasa,[]
8928437,12682214,2209229,5,Cực kì hài lòng,không có ảnh ở đây nma sách đẹp lắm ạ,approved,0,0,"[{'id': 1795975, 'full_path': 'https://salt.tikicdn.com/ts/review/20/6c/48/1bcc1756c572610eee4ab1ad79ce9d8d.jpg', 'status': 'approved'}]",1,Tiki Trading,[]
11246929,9748881,2209229,5,Cực kì hài lòng,Hay,approved,0,0,[],1,Tiki Trading,[]
4017116,7371342,2209229,4,Hài lòng,,approved,0,0,[],1,Tiki Trading,[]
18047891,16801394,456013,5,Cực kì hài lòng,,approved,0,0,[],53660,Nhà sách Fahasa,[]
9452000,9863619,317679,5,Cực kì hài lòng,,approved,0,0,[],1,Tiki Trading,[]
17541740,6772102,183732002,5,Cực kì hài lòng,,approved,0,0,[],12696,Blue Horizon Books,[]
18659749,13876244,183718460,5,Cực kì hài lòng,,approved,0,0,[],12696,Blue Horizon Books,[]
17063955,14428357,183718460,5,Cực kì hài lòng,,approved,0,0,[],12696,Blue Horizon Books,[]
6783173,8703787,25205254,5,Cực kì hài lòng,gud,approved,0,0,[],53660,Nhà sách Fahasa,[]
